ENA_ID	Assembler	trimmed_reads	reads_map_ref	reads_map_assembly	ref_bases	ref_sequences	ref_bases_assembled	ref_sequences_assembled	ref_sequences_assembled_ok	ref_bases_assembler_missed	assembly_bases	assembly_bases_in_ref	assembly_contigs	assembly_contigs_hit_ref	assembly_bases_reads_disagree	assembly_sum_longest_match_each_segment	cds_number	cds_assembled	cds_assembled_ok	gage_Missing_Reference_Bases	gage_Missing_Assembly_Bases	gage_Missing_Assembly_Contigs	gage_Duplicated_Reference_Bases	gage_Compressed_Reference_Bases	gage_Bad_Trim	gage_Avg_Idy	gage_SNPs	gage_Indels_<_5bp	gage_Indels_>=_5	gage_Inversions	gage_Relocation	gage_Translocation	ratt_elements_found	ratt_elements_transferred	ratt_elements_transferred_partially	ratt_elements_split	ratt_parts_of_elements_not_transferred	ratt_elements_not_transferred	ratt_gene_models_to_transfer	ratt_gene_models_transferred	ratt_gene_models_transferred_partially	ratt_exons_not_transferred_from_partial_matches	ratt_gene_models_not_transferred
ERR732257	IVA.c5r2	884318	828040	853551	13417	8	13415	8	5	2	18398	14936	18	12	18	13576	11	11	6	4	4064	7	922	0	549	99.0	133	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732257	PRICE	884318	828064	866448	13417	8	13416	8	2	1	85043	57041	146	127	149	13238	11	11	2	1	28805	24	40933	0	21565	98.86	127	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732257	Inchworm	884318	828116	864823	13417	8	13416	8	0	1	916793	24488	8178	65	1873	13528	11	11	0	1	898778	8164	4526	0	571	99.0	133	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732257	Trinity	884318	828062	868498	13417	8	13417	8	6	0	266083	15030	892	13	1381	13757	11	11	7	0	251289	880	1386	0	525	99.0	133	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732257	VICUNA.80	884318	828058	801636	13417	8	12018	4	3	1399	21118	14107	38	20	13	10412	11	6	3	1399	6928	18	1037	0	660	99.01	109	1	0	0	0	0	49	45	1	0	4	3	11	11	0	0	0
ERR732257	VICUNA.90	884318	828022	821322	13417	8	12152	5	1	1265	23678	16136	45	26	11	10058	11	7	1	1265	7455	19	3309	0	726	98.96	116	2	0	0	0	0	49	42	1	0	7	6	11	10	0	0	1
ERR732254	IVA	744520	728878	726668	13417	8	13414	8	6	3	16428	14856	15	12	0	13433	11	11	6	4	1725	3	1294	0	467	99.58	55	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732254	IVA.c5r2	744520	728920	728194	13417	8	13413	8	6	4	17184	14538	16	11	0	13533	11	11	6	4	2505	4	1271	0	514	99.58	55	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732254	PRICE	744520	728956	739534	13417	8	13417	8	0	0	50473	35894	75	69	35	15599	11	11	1	1	14756	7	21885	0	13398	99.44	55	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732254	Inchworm	744520	728824	739860	13417	8	13416	8	0	1	336187	32759	4038	102	41	13981	11	11	0	1	314823	4023	7947	0	846	99.58	55	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732254	Trinity	744520	728793	731033	13417	8	13416	8	5	1	34653	15724	63	14	35	13029	11	11	6	1	18929	49	2309	0	627	99.58	55	1	0	0	0	0	49	48	1	0	1	0	11	10	1	1	0
ERR732254	VICUNA.80	744520	728964	658995	13417	8	11696	4	1	1721	19752	17511	33	30	5	9803	11	7	1	1721	2167	3	5441	0	581	99.6	43	1	0	0	0	0	49	44	1	5	7	4	11	11	0	0	0
ERR732254	VICUNA.90	744520	728903	656774	13417	8	11910	4	1	1507	19728	17565	33	30	3	9733	11	7	1	1508	2089	3	4714	0	509	99.6	41	1	0	0	0	0	49	45	3	4	5	1	11	10	1	1	0
ERR732255	IVA	747556	700975	717975	13417	8	13413	8	5	3	16805	16496	15	15	0	12847	11	11	6	4	404	0	2208	0	404	99.59	52	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732255	IVA.c5r2	747556	701086	711311	13417	8	13415	8	5	1	16991	16586	14	14	0	13072	11	11	6	2	586	0	2150	0	586	99.58	51	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732255	PRICE	747556	701198	739522	13417	8	13043	7	0	373	89891	59057	134	126	136	14202	11	10	0	374	30618	8	44867	0	28617	99.17	68	16	0	0	0	0	49	49	0	4	0	0	11	11	0	0	0
ERR732255	Inchworm	747556	701193	729281	13417	8	13416	8	0	0	337805	30856	4096	102	96	12959	11	11	0	1	317229	4077	6771	0	986	99.53	54	4	0	0	0	0	49	48	0	0	1	1	11	11	0	0	0
ERR732255	Trinity	747556	700875	731793	13417	8	13416	8	3	0	40772	25229	68	28	8	13375	11	11	2	1	15346	39	12049	0	1819	99.56	55	4	0	0	0	0	49	46	2	0	3	1	11	10	1	1	0
ERR732255	VICUNA.80	747556	701058	711583	13417	8	12680	6	0	736	26530	24360	57	56	11	8906	11	7	0	792	1727	1	10324	0	1391	99.58	43	1	0	0	0	0	49	44	1	0	6	4	11	10	1	1	0
ERR732255	VICUNA.90	747556	700959	701818	13417	8	12521	6	1	895	26757	24811	58	57	12	8158	11	8	1	896	1676	1	10494	0	1340	99.6	40	1	0	0	0	0	49	46	0	0	3	3	11	11	0	0	0
ERR732392	IVA	982388	936401	954611	13322	8	13322	8	5	0	17965	16499	19	18	0	11892	12	12	5	0	1286	1	2775	0	882	99.48	71	0	0	0	0	0	43	41	0	0	2	2	12	11	0	0	1
ERR732392	IVA.c5r2	982388	936366	948873	13322	8	13322	8	6	0	16636	14878	14	12	12	13733	12	12	7	0	1577	1	1640	0	1173	99.45	70	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732392	PRICE	982388	936440	972780	13322	8	10530	5	1	2792	68989	36846	174	147	44	9676	12	8	1	2849	34396	40	23415	0	22536	99.28	72	7	1	0	0	0	43	38	1	4	5	4	12	10	1	1	1
ERR732392	Inchworm	982388	936288	966910	13322	8	13297	8	0	25	428354	30890	5174	110	133	10351	12	12	0	0	407683	5146	7066	0	1134	99.45	73	0	0	0	0	0	43	43	0	4	0	0	12	12	0	0	0
ERR732392	Trinity	982388	936331	968301	13322	8	12663	7	5	659	49477	19873	123	26	35	10138	12	10	5	659	29645	97	7107	0	1364	99.47	68	0	0	0	0	0	43	43	0	4	0	0	12	12	0	0	0
ERR732392	VICUNA.80	982388	936241	913855	13322	8	11755	3	2	1567	16848	15053	30	28	0	8226	12	7	2	1567	1697	2	2155	0	1032	99.45	61	3	0	0	0	0	43	36	1	0	7	6	12	9	1	1	2
ERR732392	VICUNA.90	982388	936461	898433	13322	8	11378	3	1	1944	14736	13205	25	23	1	8214	12	6	1	1880	1442	2	1176	0	733	99.23	59	0	0	0	0	0	43	33	0	0	10	10	12	9	0	0	3
ERR732391	IVA	535320	515547	522565	13417	8	13415	8	5	2	16213	15605	14	14	0	13124	11	11	5	2	748	0	1343	0	745	98.94	137	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732391	IVA.c5r2	535320	515594	521842	13417	8	13416	8	5	1	16767	15481	15	14	0	13262	11	11	5	1	1426	1	1206	0	957	98.94	137	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732391	PRICE	535320	515600	504727	13417	8	7680	4	1	5737	40813	22480	85	75	29	8215	11	6	1	5737	19744	20	13085	0	14550	98.71	89	1	2	0	0	0	49	32	0	4	19	17	11	7	0	0	4
ERR732391	Inchworm	535320	515538	527886	13417	8	13416	8	0	1	409686	30021	3938	78	321	11652	11	11	0	1	386619	3916	9430	0	1789	98.88	141	3	0	0	0	0	49	48	0	0	1	1	11	11	0	0	0
ERR732391	Trinity	535320	515652	522064	13417	8	11270	6	4	2147	112905	12949	369	19	389	9484	11	9	4	2147	99956	350	1608	0	1161	98.84	130	1	1	0	0	0	49	44	0	0	5	5	11	10	0	0	1
ERR732391	VICUNA.80	535320	515555	501742	13417	8	12243	6	1	1174	20397	17547	33	27	5	10772	11	8	1	1175	2850	6	4267	0	661	98.87	114	1	0	0	0	0	49	44	1	0	5	4	11	10	0	0	1
ERR732391	VICUNA.90	535320	515438	505592	13417	8	12198	6	1	1219	18339	15693	29	24	6	10181	11	9	1	1219	2650	5	2482	0	775	98.92	120	1	0	0	0	0	49	48	1	0	1	0	11	11	0	0	0
ERR732259	IVA	946270	925731	921333	13578	8	13416	8	7	158	14139	13520	10	9	0	13432	10	10	7	150	446	1	171	0	23	99.01	132	0	0	0	0	0	33	33	0	0	0	0	10	10	0	0	0
ERR732259	IVA.c5r2	946270	925789	917979	13578	8	13441	8	7	133	14619	13872	11	10	2	13604	10	10	7	137	637	1	550	0	214	99.0	134	0	0	0	0	0	33	33	0	0	0	0	10	10	0	0	0
ERR732259	PRICE	946270	925762	940436	13578	8	13574	8	0	0	60826	38121	107	99	32	13698	10	10	0	4	23554	12	22714	0	19985	98.87	133	0	0	0	0	0	33	33	0	0	0	0	10	10	0	0	0
ERR732259	Inchworm	946270	925753	933157	13578	8	13574	8	0	0	360873	30428	4304	94	59	13385	10	10	0	4	340169	4286	6991	0	778	98.94	137	3	0	0	0	0	33	33	0	0	0	0	10	10	0	0	0
ERR732259	Trinity	946270	925725	935887	13578	8	13571	8	4	3	43114	17792	90	14	44	13345	10	10	4	7	25322	76	4219	0	335	98.98	137	0	0	0	0	0	33	32	1	0	1	0	10	9	1	1	0
ERR732259	VICUNA.80	946270	925819	928936	13578	8	13268	8	4	306	19394	18137	26	25	2	12081	10	10	4	310	1118	1	4520	0	650	98.97	133	0	0	0	0	0	33	33	0	0	0	0	10	10	0	0	0
ERR732259	VICUNA.90	946270	925790	915075	13578	8	13229	8	3	345	17657	16468	21	20	0	12140	10	10	3	349	1121	1	2986	0	653	98.98	136	0	0	0	0	0	33	33	0	0	0	0	10	10	0	0	0
ERR732364	IVA	682234	213284	668379	13322	8	13322	8	6	0	42604	13762	44	9	1	13311	12	12	8	0	28842	35	206	0	153	99.53	60	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732364	IVA.c5r2	682234	213338	669451	13322	8	13322	8	6	0	44557	13766	40	9	3	13275	12	12	8	0	30791	31	206	0	113	99.53	60	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732364	PRICE	682234	213240	659085	13322	8	13077	7	3	245	89288	16610	158	19	54	13864	12	11	5	245	72599	140	3094	0	3710	99.48	64	0	0	0	0	0	43	42	0	0	1	1	12	12	0	0	0
ERR732364	Inchworm	682234	213179	676338	13322	8	13322	8	1	0	469316	21541	4660	59	60	13255	12	12	0	0	453466	4648	2460	0	572	99.51	60	0	0	0	0	1	43	43	0	0	0	0	12	12	0	0	0
ERR732364	Trinity	682234	213315	652783	13322	8	13322	8	5	0	127438	15605	158	11	64	13380	12	12	8	0	111833	147	2265	0	617	99.53	62	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732364	VICUNA.80	682234	213322	634323	13322	8	12730	6	5	592	58193	14710	88	16	83	12255	12	10	7	592	43325	72	1801	0	680	99.55	56	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732364	VICUNA.90	682234	213347	618908	13322	8	12308	5	3	1014	55987	15107	88	21	43	10736	12	9	6	1014	40722	67	2350	0	542	99.55	54	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732396	IVA	947962	923174	925573	13417	8	13414	8	5	3	14739	14366	11	11	0	13532	11	11	5	3	319	0	1009	0	319	99.66	45	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732396	IVA.c5r2	947962	923215	927375	13417	8	13415	8	5	2	14908	14367	11	11	0	13721	11	11	5	2	487	0	1009	0	487	99.66	45	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732396	PRICE	947962	923196	930487	13417	8	12846	7	1	571	69471	42524	168	149	28	13447	11	10	0	571	31145	44	24801	0	19640	99.66	41	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732396	Inchworm	947962	923090	933664	13417	8	13417	8	0	0	420927	26357	5063	101	165	12218	11	11	0	0	405229	5046	1991	0	669	99.59	41	1	0	0	0	0	49	45	2	0	4	2	11	10	1	1	0
ERR732396	Trinity	947962	923150	919355	13417	8	11563	7	2	1854	53136	19825	125	24	72	11483	11	10	2	1854	33356	101	8172	0	1380	99.66	39	1	1	0	0	0	49	42	1	0	7	6	11	9	1	1	1
ERR732396	VICUNA.80	947962	923185	909088	13417	8	11574	5	1	1843	18910	16096	33	29	8	9751	11	8	1	1750	2670	4	4432	0	1202	99.62	39	2	0	0	0	0	49	42	0	0	7	7	11	10	0	0	1
ERR732396	VICUNA.90	947962	923168	897498	13417	8	10387	5	1	3030	16612	14595	29	26	7	9060	11	8	1	2937	1873	3	4070	0	876	99.59	37	3	0	0	0	0	49	36	0	0	13	13	11	9	0	0	2
ERR732380	IVA	788612	776328	776365	13322	8	13322	8	6	0	15092	14060	13	11	0	12514	12	12	6	0	868	1	756	0	444	99.63	50	0	0	0	0	0	43	41	0	0	3	2	12	11	0	0	1
ERR732380	IVA.c5r2	788612	776312	771248	13322	8	13322	8	6	0	15241	13816	12	10	0	13631	12	12	8	0	1066	1	856	0	641	99.62	50	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732380	PRICE	788612	776330	777052	13322	8	10470	5	0	2852	46874	32932	102	94	62	10817	12	7	0	2852	14582	15	21436	0	12201	99.53	40	2	1	0	0	0	43	38	1	4	5	4	12	10	1	1	1
ERR732380	Inchworm	788612	776327	780914	13322	8	13320	8	0	2	369240	29311	4604	108	67	11481	12	12	0	29	351606	4588	4269	0	715	99.62	50	0	0	0	0	0	43	43	0	4	0	0	12	12	0	0	0
ERR732380	Trinity	788612	776335	769488	13322	8	13322	8	4	0	38768	21193	81	28	41	11864	12	11	4	0	17020	52	8368	0	1435	99.63	50	0	0	0	0	0	43	42	1	4	1	0	12	11	1	1	0
ERR732380	VICUNA.80	788612	776277	751244	13322	8	11221	4	0	2101	16905	15881	27	27	1	9590	12	6	0	2101	932	0	4375	0	932	99.64	42	0	0	0	0	0	43	39	1	0	4	3	12	10	1	1	1
ERR732380	VICUNA.90	788612	776326	745922	13322	8	10913	4	0	2409	18204	17211	33	33	5	8639	12	6	0	2354	901	0	5613	0	901	99.62	40	0	0	0	0	0	43	40	1	4	3	2	12	10	1	1	1
ERR732381	IVA	701716	671451	673812	13417	8	12423	7	7	582	16533	13022	17	9	0	12428	11	10	8	994	3511	8	230	0	137	99.65	38	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732381	IVA.c5r2	701716	671482	676534	13417	8	12424	7	7	581	19291	13112	20	9	2	12512	11	10	8	993	6179	11	293	0	220	99.64	39	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732381	PRICE	701716	671478	680805	13417	8	12200	7	3	805	52258	32300	98	83	39	13565	11	10	4	1217	21966	24	16796	0	13738	99.37	54	10	1	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732381	Inchworm	701716	671542	695666	13417	8	13375	8	0	0	422689	30363	4466	100	103	12523	11	11	0	42	402010	4446	7149	0	881	99.63	43	3	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732381	Trinity	701716	671558	685897	13417	8	13265	8	1	110	93906	20697	212	21	133	12230	11	11	2	152	73127	191	7477	0	783	99.64	44	3	0	0	0	0	49	48	1	4	1	0	11	10	1	1	0
ERR732381	VICUNA.80	701716	671489	682893	13417	8	12292	7	2	713	33635	19564	61	29	21	11780	11	10	3	1125	13989	32	6734	0	867	99.67	38	1	0	0	0	0	49	49	0	4	0	0	11	11	0	0	0
ERR732381	VICUNA.90	701716	671492	678574	13417	8	12210	7	2	795	29519	17013	54	24	17	11313	11	10	3	1207	12354	30	4349	0	621	99.67	38	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732261	IVA	816306	730463	793330	13609	8	13437	8	6	170	14827	14594	10	10	1	13615	11	11	7	172	362	0	857	0	233	98.81	160	1	1	0	0	0	30	30	0	0	0	0	11	11	0	0	0
ERR732261	IVA.c5r2	816306	730419	796349	13609	8	13462	8	6	145	15195	14466	11	11	1	13623	11	11	7	147	495	0	918	0	495	98.82	159	1	0	0	0	0	30	30	0	0	0	0	11	11	0	0	0
ERR732261	PRICE	816306	730304	806692	13609	8	12643	7	0	964	75579	43730	125	108	86	13484	11	10	0	966	31095	22	31347	0	24862	98.57	170	7	0	0	0	0	30	29	0	0	1	1	11	11	0	0	0
ERR732261	Inchworm	816306	730399	799736	13609	8	13594	8	0	13	337980	30471	4004	89	144	12640	11	11	0	40	316485	3989	7845	0	431	98.75	163	5	1	0	0	0	30	30	0	0	0	0	11	11	0	0	0
ERR732261	Trinity	816306	730384	797098	13609	8	13595	8	3	12	39515	17198	72	23	12	12052	11	11	3	14	22730	51	2936	0	676	98.74	163	8	0	0	0	0	30	29	1	0	1	0	11	10	1	1	0
ERR732261	VICUNA.80	816306	730282	772762	13609	8	11884	5	0	1723	25132	21635	53	47	7	8524	11	7	0	1725	2795	4	9393	0	1403	98.79	132	7	0	0	0	0	30	24	1	0	6	5	11	8	1	1	2
ERR732261	VICUNA.90	816306	730469	752433	13609	8	11724	4	0	1883	23468	20112	49	43	42	8478	11	6	0	1862	2548	4	8123	0	1156	98.84	130	6	0	0	0	0	30	21	1	0	9	8	11	7	1	1	3
